,types,prediction,err type,err label,probability
11463,1,1,3,"scifi, correct",0.7373416913368133
951,0,1,2,fantasy->scifi,0.5232070164034801
15323,1,0,1,scifi->fantasy,0.49123064029442814
8702,0,1,2,fantasy->scifi,0.5432880804122394
11143,1,1,3,"scifi, correct",0.6347813172638798
5489,0,0,0,"fantasy, correct",0.42627731150511233
12893,1,1,3,"scifi, correct",0.9934100493737845
19548,1,1,3,"scifi, correct",0.8041962567977966
135,0,0,0,"fantasy, correct",0.015113056103009382
1036,0,1,2,fantasy->scifi,0.6553612132734453
6733,0,1,2,fantasy->scifi,0.635575986501681
15858,1,1,3,"scifi, correct",0.8945762044348073
8964,0,0,0,"fantasy, correct",0.17527365574671752
17888,1,1,3,"scifi, correct",0.6944698392823084
7099,0,0,0,"fantasy, correct",0.014858602815573666
7778,0,0,0,"fantasy, correct",3.0647622133349374e-05
5065,0,0,0,"fantasy, correct",0.01864230200779838
4872,0,0,0,"fantasy, correct",0.06423007358747393
15069,1,1,3,"scifi, correct",0.5468385926735013
12182,1,1,3,"scifi, correct",0.9989820826305578
19622,1,1,3,"scifi, correct",0.5966175260588439
8454,0,0,0,"fantasy, correct",0.09435220291522713
9618,0,0,0,"fantasy, correct",0.4280411758949231
16825,1,0,1,scifi->fantasy,0.26211036951613087
822,0,0,0,"fantasy, correct",0.33893215468836896
8548,0,1,2,fantasy->scifi,0.6547516659488121
12189,1,1,3,"scifi, correct",0.6989847255911279
19998,1,1,3,"scifi, correct",0.5309808134643856
507,0,1,2,fantasy->scifi,0.9570132891548753
14769,1,1,3,"scifi, correct",0.8193845799852056
11847,1,1,3,"scifi, correct",0.7694685426683593
2223,0,0,0,"fantasy, correct",0.30463957278574527
7634,0,0,0,"fantasy, correct",0.02347665429779383
19925,1,1,3,"scifi, correct",0.7965466297169871
15048,1,0,1,scifi->fantasy,0.4539962757514843
13497,1,1,3,"scifi, correct",0.98422354000453
17961,1,1,3,"scifi, correct",0.8308563249972926
10095,1,0,1,scifi->fantasy,0.4871605964143182
2015,0,0,0,"fantasy, correct",0.2264917161170691
7353,0,0,0,"fantasy, correct",0.05025037782632308
5718,0,0,0,"fantasy, correct",0.02102081810921103
1618,0,0,0,"fantasy, correct",0.05935794870139865
1764,0,0,0,"fantasy, correct",0.15953818817380208
18535,1,1,3,"scifi, correct",0.6722883534658476
932,0,1,2,fantasy->scifi,0.7585697052634965
3883,0,0,0,"fantasy, correct",0.0018611031797779235
19677,1,1,3,"scifi, correct",0.8329131240989763
636,0,0,0,"fantasy, correct",0.0005539321273548881
9013,0,0,0,"fantasy, correct",0.3745705311055982
9767,0,0,0,"fantasy, correct",0.011542417948275197
5621,0,0,0,"fantasy, correct",1.154339149447787e-09
11659,1,1,3,"scifi, correct",0.8717510757679146
7345,0,1,2,fantasy->scifi,0.6781870446571491
9793,0,0,0,"fantasy, correct",0.23717506175601244
10457,1,1,3,"scifi, correct",0.978327119797722
7398,0,0,0,"fantasy, correct",0.31115793661373803
17155,1,0,1,scifi->fantasy,0.3157234449767601
6972,0,1,2,fantasy->scifi,0.5505009072932313
6081,0,1,2,fantasy->scifi,0.7759981577585846
637,0,0,0,"fantasy, correct",0.31030009619470006
8904,0,1,2,fantasy->scifi,0.5957368678482073
11855,1,1,3,"scifi, correct",0.6608231440679015
12630,1,1,3,"scifi, correct",0.5071202345437522
11710,1,1,3,"scifi, correct",0.9840319479488454
8287,0,1,2,fantasy->scifi,0.9617967652488856
18336,1,1,3,"scifi, correct",0.5516746274724641
15751,1,1,3,"scifi, correct",0.9177910506856681
5551,0,0,0,"fantasy, correct",0.06238985243657613
9194,0,0,0,"fantasy, correct",0.4663846453893601
14700,1,1,3,"scifi, correct",0.5305139240779774
3203,0,0,0,"fantasy, correct",0.08182460961734404
2298,0,0,0,"fantasy, correct",0.2914646188197367
16132,1,1,3,"scifi, correct",0.6375665839709088
8941,0,1,2,fantasy->scifi,0.9967727318447742
6976,0,1,2,fantasy->scifi,0.598074856588525
8220,0,0,0,"fantasy, correct",4.059388334576063e-05
10746,1,1,3,"scifi, correct",0.9197563799075303
3517,0,1,2,fantasy->scifi,0.8411686620459538
17874,1,1,3,"scifi, correct",0.9982848559245668
12710,1,1,3,"scifi, correct",0.6020331080663216
18661,1,1,3,"scifi, correct",0.9449267397033446
8467,0,0,0,"fantasy, correct",0.13410654097313396
8115,0,0,0,"fantasy, correct",8.960742037462744e-08
10039,1,1,3,"scifi, correct",0.9945958105825671
8677,0,0,0,"fantasy, correct",0.42277048884108914
16537,1,0,1,scifi->fantasy,0.3098917145982787
840,0,0,0,"fantasy, correct",0.2744961190114953
11657,1,1,3,"scifi, correct",0.6124742272563954
645,0,0,0,"fantasy, correct",0.012314164301548934
17215,1,1,3,"scifi, correct",0.9717791826598923
8066,0,0,0,"fantasy, correct",7.586378834732947e-07
15515,1,0,1,scifi->fantasy,0.3192395860519012
19411,1,1,3,"scifi, correct",0.9993624504212415
15543,1,1,3,"scifi, correct",0.7734049349989106
13333,1,1,3,"scifi, correct",0.7728888494142137
11478,1,1,3,"scifi, correct",0.8721164645962409
8195,0,0,0,"fantasy, correct",0.002816881828020344
10815,1,0,1,scifi->fantasy,0.4871605964143182
8182,0,1,2,fantasy->scifi,0.7199209630135434
3107,0,1,2,fantasy->scifi,0.5257697995651648
5384,0,0,0,"fantasy, correct",0.10877901078327581
13623,1,1,3,"scifi, correct",0.9165847346846113
6517,0,0,0,"fantasy, correct",0.29789888791232366
17970,1,1,3,"scifi, correct",0.8115678382932231
11861,1,0,1,scifi->fantasy,0.40943298512234155
15612,1,1,3,"scifi, correct",0.9993016056115223
9861,0,0,0,"fantasy, correct",0.15780256832834444
7889,0,0,0,"fantasy, correct",0.04814966620064009
17454,1,1,3,"scifi, correct",0.8595589458087094
9385,0,0,0,"fantasy, correct",0.3399187626036307
2991,0,1,2,fantasy->scifi,0.612478008603675
2026,0,0,0,"fantasy, correct",0.4085546158810135
16514,1,0,1,scifi->fantasy,0.43709091315889703
13411,1,1,3,"scifi, correct",0.6143240262982945
12342,1,1,3,"scifi, correct",0.9949712671161699
8426,0,0,0,"fantasy, correct",0.4302610229732997
7034,0,0,0,"fantasy, correct",0.24306114751400965
4705,0,0,0,"fantasy, correct",0.165595538416651
9717,0,0,0,"fantasy, correct",0.19479646404307915
13551,1,0,1,scifi->fantasy,0.3533665430175472
1295,0,0,0,"fantasy, correct",0.0005542229903296895
18075,1,1,3,"scifi, correct",0.8930309329155812
3905,0,0,0,"fantasy, correct",1.1320420973331596e-16
100,0,0,0,"fantasy, correct",0.1834936106807183
14353,1,1,3,"scifi, correct",0.9963248245281114
11202,1,1,3,"scifi, correct",0.5920382511113904
15734,1,1,3,"scifi, correct",0.6514499047632887
15056,1,1,3,"scifi, correct",0.7417428887709169
16311,1,0,1,scifi->fantasy,0.3546344984741745
10676,1,0,1,scifi->fantasy,0.4827105877614196
18583,1,1,3,"scifi, correct",0.5760981839724434
2486,0,0,0,"fantasy, correct",0.33893215468836896
15567,1,1,3,"scifi, correct",0.9934018827315854
2953,0,0,0,"fantasy, correct",0.03643708647395818
996,0,0,0,"fantasy, correct",0.4051100739079976
8071,0,0,0,"fantasy, correct",0.008877850187305221
7623,0,1,2,fantasy->scifi,0.7918711275210853
12915,1,0,1,scifi->fantasy,0.2969156994277491
19442,1,1,3,"scifi, correct",0.5127055214289769
16737,1,1,3,"scifi, correct",0.9795467177667997
7380,0,0,0,"fantasy, correct",0.23174111028521913
1619,0,0,0,"fantasy, correct",0.055499021602029706
14187,1,1,3,"scifi, correct",0.5760981839724434
17848,1,1,3,"scifi, correct",0.780071436608219
13970,1,1,3,"scifi, correct",1.0
10358,1,1,3,"scifi, correct",0.9841415072262614
19113,1,1,3,"scifi, correct",0.655468922480065
7775,0,0,0,"fantasy, correct",0.017893797263393005
15322,1,1,3,"scifi, correct",0.7511360048129863
8766,0,1,2,fantasy->scifi,0.6033187739191325
7113,0,0,0,"fantasy, correct",0.05557433312153944
15592,1,1,3,"scifi, correct",0.6685421677190612
19094,1,1,3,"scifi, correct",0.8114083163461109
15936,1,1,3,"scifi, correct",0.8594896026832046
11160,1,1,3,"scifi, correct",0.5826858411887039
12582,1,1,3,"scifi, correct",0.5127194536069971
710,0,0,0,"fantasy, correct",0.0003062251517132005
12811,1,1,3,"scifi, correct",0.6610545040814719
1241,0,0,0,"fantasy, correct",0.11009951939605143
17580,1,1,3,"scifi, correct",0.8466662832196374
884,0,0,0,"fantasy, correct",0.3625852102731228
19923,1,1,3,"scifi, correct",0.8191696679833499
17904,1,1,3,"scifi, correct",0.9554469957427879
1786,0,1,2,fantasy->scifi,0.6033957456744065
12760,1,1,3,"scifi, correct",0.9499220896060302
4514,0,1,2,fantasy->scifi,0.511392747457644
9167,0,0,0,"fantasy, correct",0.290297489852481
14272,1,1,3,"scifi, correct",0.6927622073223664
3752,0,0,0,"fantasy, correct",0.013100858542416398
17198,1,0,1,scifi->fantasy,0.4295124914968939
17009,1,1,3,"scifi, correct",0.7328818828047852
7108,0,0,0,"fantasy, correct",0.23766560209930657
12034,1,1,3,"scifi, correct",0.978121074049458
10416,1,1,3,"scifi, correct",0.9945958105825671
1650,0,1,2,fantasy->scifi,0.5760981839724434
16714,1,1,3,"scifi, correct",0.5550533853208112
14954,1,1,3,"scifi, correct",0.9953118703017122
74,0,0,0,"fantasy, correct",0.15571844244703542
16967,1,1,3,"scifi, correct",0.9949448201901618
5295,0,0,0,"fantasy, correct",0.34716627148886525
7647,0,0,0,"fantasy, correct",0.32100743231116774
12305,1,1,3,"scifi, correct",0.9999664695933591
11479,1,1,3,"scifi, correct",0.8396358371703645
7216,0,0,0,"fantasy, correct",0.41396151383152363
10390,1,1,3,"scifi, correct",0.9968809918851238
6670,0,1,2,fantasy->scifi,0.7400318274288936
2480,0,0,0,"fantasy, correct",0.0004261545670271162
149,0,0,0,"fantasy, correct",0.10239810725122367
6721,0,1,2,fantasy->scifi,0.6124742272563954
14333,1,1,3,"scifi, correct",0.9720881605572146
11781,1,0,1,scifi->fantasy,0.18995177381346218
12592,1,1,3,"scifi, correct",0.5751872918807045
1778,0,0,0,"fantasy, correct",0.1757950049720314
6673,0,1,2,fantasy->scifi,0.6441616808950118
17745,1,1,3,"scifi, correct",0.9996835718523532
18672,1,1,3,"scifi, correct",0.943958674822521
12755,1,1,3,"scifi, correct",0.6459285604372164
19167,1,1,3,"scifi, correct",0.9971456132185595
17530,1,1,3,"scifi, correct",0.9089682674300699
66,0,0,0,"fantasy, correct",0.28449751725453576
19702,1,1,3,"scifi, correct",0.6124742272563954
15900,1,1,3,"scifi, correct",0.7713415161885498
1507,0,0,0,"fantasy, correct",0.14685726539472133
10258,1,1,3,"scifi, correct",0.919317231080537
3447,0,1,2,fantasy->scifi,0.8576003630719842
3297,0,0,0,"fantasy, correct",0.035906624942248985
15880,1,0,1,scifi->fantasy,0.39843121004948157
2403,0,0,0,"fantasy, correct",0.0006874364691596823
7698,0,0,0,"fantasy, correct",0.13755511211054725
4243,0,0,0,"fantasy, correct",0.019035940724840623
3817,0,1,2,fantasy->scifi,0.6700392139673086
18877,1,1,3,"scifi, correct",0.9992722874425075
6541,0,0,0,"fantasy, correct",0.07193035014526417
10505,1,1,3,"scifi, correct",0.5616085252563513
2499,0,1,2,fantasy->scifi,0.6951487999503911
18457,1,0,1,scifi->fantasy,0.18160305209894495
9565,0,0,0,"fantasy, correct",0.47998001555260567
5565,0,0,0,"fantasy, correct",7.567623596196568e-09
16627,1,1,3,"scifi, correct",0.8562235498427507
10661,1,1,3,"scifi, correct",0.6653087475626536
3700,0,0,0,"fantasy, correct",0.003037300458828404
4200,0,0,0,"fantasy, correct",0.06131116725169534
3247,0,0,0,"fantasy, correct",0.0018013081035998396
4417,0,0,0,"fantasy, correct",0.0007028418341217463
15434,1,1,3,"scifi, correct",0.6498789520720952
13048,1,1,3,"scifi, correct",0.6278348360899845
15503,1,0,1,scifi->fantasy,0.4871605964143182
16218,1,1,3,"scifi, correct",0.8125267657212415
3703,0,1,2,fantasy->scifi,0.5034564191444395
18534,1,1,3,"scifi, correct",0.8195606216301308
19623,1,1,3,"scifi, correct",0.6701780603925594
14871,1,1,3,"scifi, correct",0.8563761500796744
11235,1,1,3,"scifi, correct",0.8060259846898101
8824,0,0,0,"fantasy, correct",0.003769670632575232
128,0,1,2,fantasy->scifi,0.5344150215186366
9633,0,0,0,"fantasy, correct",0.0007571083055031195
3729,0,1,2,fantasy->scifi,0.6124742272563954
9071,0,0,0,"fantasy, correct",0.116311679027795
7963,0,0,0,"fantasy, correct",0.06552446204745868
11597,1,1,3,"scifi, correct",0.734247548014393
5756,0,0,0,"fantasy, correct",0.03460717238624282
9501,0,0,0,"fantasy, correct",0.000922175819653
13672,1,1,3,"scifi, correct",0.9945368707419258
3392,0,0,0,"fantasy, correct",0.020767438722737078
5940,0,0,0,"fantasy, correct",0.1178206334054166
19535,1,1,3,"scifi, correct",0.9933009637831534
6663,0,1,2,fantasy->scifi,0.6695557192933977
3926,0,0,0,"fantasy, correct",1.3676508200486546e-05
16482,1,1,3,"scifi, correct",0.52051069108917
5063,0,0,0,"fantasy, correct",0.36600154139569835
18397,1,0,1,scifi->fantasy,0.27799018021002797
10875,1,1,3,"scifi, correct",0.5980976775025134
830,0,0,0,"fantasy, correct",0.2573020465209871
19533,1,1,3,"scifi, correct",0.9999326269090649
4248,0,0,0,"fantasy, correct",0.058353880761555225
14516,1,1,3,"scifi, correct",0.9999997132882066
5511,0,0,0,"fantasy, correct",0.0025488113836551387
1831,0,0,0,"fantasy, correct",0.0017416296693159403
6834,0,0,0,"fantasy, correct",0.47895808631377823
8034,0,0,0,"fantasy, correct",0.06797145233373404
6830,0,0,0,"fantasy, correct",0.004297063739031321
13118,1,1,3,"scifi, correct",0.5760981839724434
12266,1,1,3,"scifi, correct",0.9482129123649682
284,0,0,0,"fantasy, correct",0.061055044226695956
10598,1,0,1,scifi->fantasy,0.007859224265788958
12904,1,1,3,"scifi, correct",0.7845457647542149
1653,0,0,0,"fantasy, correct",0.001074671089770732
3477,0,0,0,"fantasy, correct",0.19564574827770773
19507,1,1,3,"scifi, correct",0.8848520749499142
12957,1,1,3,"scifi, correct",0.9699303790889547
19763,1,1,3,"scifi, correct",0.8399839711747468
5239,0,0,0,"fantasy, correct",0.4111554565245868
17302,1,0,1,scifi->fantasy,0.2257516669321651
19107,1,0,1,scifi->fantasy,0.2506917725496198
13140,1,1,3,"scifi, correct",0.527750457282097
18065,1,1,3,"scifi, correct",0.9668538327139106
3351,0,0,0,"fantasy, correct",0.12478355142033452
19853,1,1,3,"scifi, correct",0.5959482548258838
8769,0,0,0,"fantasy, correct",0.33869047900023885
1059,0,1,2,fantasy->scifi,0.8826291825107407
1452,0,1,2,fantasy->scifi,0.5597400253008707
3573,0,0,0,"fantasy, correct",0.08746151969755117
10144,1,1,3,"scifi, correct",0.9959973464517082
835,0,0,0,"fantasy, correct",0.3551361599915198
4561,0,0,0,"fantasy, correct",0.02211771447021923
11942,1,0,1,scifi->fantasy,0.2852874158274379
10574,1,1,3,"scifi, correct",0.8715411449470435
1,0,0,0,"fantasy, correct",0.05850835332860484
7924,0,1,2,fantasy->scifi,0.9992631170747172
2522,0,0,0,"fantasy, correct",7.31211600387826e-08
17739,1,1,3,"scifi, correct",0.9880223629060122
1274,0,1,2,fantasy->scifi,0.5152327981623495
3737,0,0,0,"fantasy, correct",0.30991548229466687
2511,0,0,0,"fantasy, correct",0.13612238266537713
1048,0,0,0,"fantasy, correct",0.008844174178267898
6082,0,0,0,"fantasy, correct",0.2944966212371566
2830,0,0,0,"fantasy, correct",0.005272195250701281
17349,1,0,1,scifi->fantasy,0.004412044627222989
2811,0,0,0,"fantasy, correct",0.011685141995505292
4898,0,0,0,"fantasy, correct",0.09073006691734001
3058,0,0,0,"fantasy, correct",0.43655536488303476
18105,1,1,3,"scifi, correct",0.7463180726289558
670,0,0,0,"fantasy, correct",9.895215113797228e-07
343,0,0,0,"fantasy, correct",0.0005313965151593801
5900,0,0,0,"fantasy, correct",0.35539384510004135
12337,1,1,3,"scifi, correct",0.9695102867925262
398,0,0,0,"fantasy, correct",0.41873289885786635
6326,0,1,2,fantasy->scifi,0.5461982679893055
283,0,1,2,fantasy->scifi,0.5872887459127775
14677,1,1,3,"scifi, correct",0.9999155908375132
17872,1,1,3,"scifi, correct",0.7836265038163018
6041,0,1,2,fantasy->scifi,0.5908054621238492
4837,0,0,0,"fantasy, correct",0.19646386978944877
19100,1,1,3,"scifi, correct",0.5211138680879566
8135,0,0,0,"fantasy, correct",0.49914792689180654
11632,1,0,1,scifi->fantasy,0.3588344540438912
2284,0,0,0,"fantasy, correct",0.11907596788840831
6065,0,0,0,"fantasy, correct",0.4924421760229496
12479,1,0,1,scifi->fantasy,0.18549606428535165
13150,1,1,3,"scifi, correct",0.9971676767146402
5338,0,0,0,"fantasy, correct",0.07086918839592331
3026,0,0,0,"fantasy, correct",0.3084612734954926
5387,0,0,0,"fantasy, correct",0.0011442321489400899
3475,0,0,0,"fantasy, correct",0.39165240015939573
15728,1,1,3,"scifi, correct",0.7938871799713529
3354,0,0,0,"fantasy, correct",7.847046065454978e-06
16938,1,0,1,scifi->fantasy,0.23640564965508273
17346,1,1,3,"scifi, correct",0.677887639050908
16211,1,1,3,"scifi, correct",0.6247026060819293
10919,1,1,3,"scifi, correct",0.7492488340902363
2549,0,1,2,fantasy->scifi,0.9268312242702167
9058,0,0,0,"fantasy, correct",0.0002871435372327318
13693,1,1,3,"scifi, correct",0.8818019073919123
1730,0,0,0,"fantasy, correct",0.1910470780737146
5549,0,0,0,"fantasy, correct",0.0752668327799084
1498,0,0,0,"fantasy, correct",0.014937349943903885
14315,1,1,3,"scifi, correct",0.6600355390293949
7875,0,0,0,"fantasy, correct",0.0817133142309839
5382,0,0,0,"fantasy, correct",0.0004261545670271162
15378,1,1,3,"scifi, correct",0.9566894329471894
16104,1,0,1,scifi->fantasy,0.10627416215331789
7332,0,0,0,"fantasy, correct",0.1088913993433075
6864,0,0,0,"fantasy, correct",0.07980754222320217
6105,0,0,0,"fantasy, correct",0.16675166268417238
8006,0,0,0,"fantasy, correct",0.0006295342510402925
3441,0,1,2,fantasy->scifi,0.797405481056038
18592,1,1,3,"scifi, correct",0.6718793320906097
9949,0,1,2,fantasy->scifi,0.6453838482157664
827,0,1,2,fantasy->scifi,0.6766683933599836
2561,0,0,0,"fantasy, correct",0.029090740641296197
15158,1,1,3,"scifi, correct",0.7675928240321176
8865,0,0,0,"fantasy, correct",0.4451581229508252
9735,0,1,2,fantasy->scifi,0.7997713223189816
9309,0,0,0,"fantasy, correct",0.0007289734703846214
2079,0,0,0,"fantasy, correct",0.05055185637658365
3315,0,0,0,"fantasy, correct",0.004208394437222487
13246,1,1,3,"scifi, correct",0.8228095431993705
6198,0,0,0,"fantasy, correct",5.449539387739985e-06
18776,1,1,3,"scifi, correct",0.9945958105825671
18762,1,1,3,"scifi, correct",0.5178142823152793
7884,0,0,0,"fantasy, correct",0.38792844390953346
13753,1,0,1,scifi->fantasy,0.1442489533358404
1421,0,0,0,"fantasy, correct",0.012025917033075432
10051,1,1,3,"scifi, correct",0.778155666822596
15306,1,1,3,"scifi, correct",0.8668442956553369
16347,1,0,1,scifi->fantasy,0.4853363352212982
13287,1,1,3,"scifi, correct",0.977707514556967
14539,1,0,1,scifi->fantasy,0.42150707367609785
19358,1,1,3,"scifi, correct",0.6124742272563954
2853,0,0,0,"fantasy, correct",0.2880735983919328
156,0,1,2,fantasy->scifi,0.5429961533315139
4451,0,0,0,"fantasy, correct",0.46486383882773447
6312,0,0,0,"fantasy, correct",0.09889180206929689
7060,0,0,0,"fantasy, correct",0.2603905501745736
11075,1,1,3,"scifi, correct",0.9994719198917122
7784,0,1,2,fantasy->scifi,0.6279898301321625
19184,1,1,3,"scifi, correct",0.6327467891690954
2375,0,1,2,fantasy->scifi,0.5268890158979963
16655,1,1,3,"scifi, correct",0.8934379367753826
2450,0,0,0,"fantasy, correct",0.0004261545670271162
4204,0,0,0,"fantasy, correct",0.061672038473972
8406,0,0,0,"fantasy, correct",0.0017542966652023427
13166,1,1,3,"scifi, correct",0.7734049349989106
15289,1,1,3,"scifi, correct",0.8065295291737603
1067,0,1,2,fantasy->scifi,0.6676283952336897
8668,0,0,0,"fantasy, correct",0.4383239844800241
15141,1,1,3,"scifi, correct",0.9890545100847263
16897,1,1,3,"scifi, correct",0.5997073020792283
18114,1,1,3,"scifi, correct",0.6775577264885385
17779,1,1,3,"scifi, correct",0.9874090034012445
14750,1,1,3,"scifi, correct",0.9799050162072741
5487,0,0,0,"fantasy, correct",0.18318099704657004
2818,0,0,0,"fantasy, correct",0.45846784279961533
15832,1,1,3,"scifi, correct",0.9338789336622806
11203,1,1,3,"scifi, correct",0.8099001417165016
7626,0,0,0,"fantasy, correct",0.2761455130787278
16528,1,1,3,"scifi, correct",0.5799359691948339
2044,0,0,0,"fantasy, correct",3.601195667607379e-14
18609,1,1,3,"scifi, correct",0.6950485628248524
5406,0,0,0,"fantasy, correct",0.04892246667368268
3789,0,0,0,"fantasy, correct",0.1700042738580588
19962,1,1,3,"scifi, correct",0.7076513904487296
626,0,0,0,"fantasy, correct",0.005109303882499636
7550,0,1,2,fantasy->scifi,0.5730270729068273
6139,0,0,0,"fantasy, correct",0.26342443375201563
